indicator_id,region_id,date,value
ZSFH,99994,2023-08-31,258644.627036986
ZSFH,99994,2023-07-31,258591.452197609
ZSFH,99994,2023-06-30,257910.99922619
ZSFH,99994,2023-05-31,256136.729786712
ZSFH,99994,2023-04-30,254770.944000646
ZSFH,99994,2023-03-31,253715.68564206
ZSFH,99994,2023-02-28,253659.80277133
ZSFH,99994,2023-01-31,253518.480741194
ZSFH,99994,2022-12-31,253552.002703716
ZSFH,99994,2022-11-30,253245.257729477
ZSFH,99994,2022-10-31,253710.389702544
ZSFH,99994,2022-09-30,254884.300014865
ZSFH,99994,2022-08-31,256257.077187244
ZSFH,99994,2022-07-31,256341.885847543
ZSFH,99994,2022-06-30,254696.275762506
ZSFH,99994,2022-05-31,251701.589399891
ZSFH,99994,2022-04-30,248264.178702384
ZSFH,99994,2022-03-31,244418.659030142
ZSFH,99994,2022-02-28,240545.177510745
ZSFH,99994,2022-01-31,237604.521472153
ZSFH,99994,2021-12-31,234978.879343945
ZSFH,99994,2021-11-30,232994.207662137
ZSFH,99994,2021-10-31,231118.005348066
ZSFH,99994,2021-09-30,229600.661788992
ZSFH,99994,2021-08-31,227630.576398523
ZSFH,99994,2021-07-31,224891.102484372
ZSFH,99994,2021-06-30,221160.912827182
ZSFH,99994,2021-05-31,217639.592211694
ZSFH,99994,2021-04-30,213778.933398095
ZSFH,99994,2021-03-31,210450.15363726
ZSFH,99994,2021-02-28,207023.309015193
ZSFH,99994,2021-01-31,204169.747005835
ZSFH,99994,2020-12-31,200837.407831957
ZSFH,99994,2020-11-30,197598.6791074
ZSFH,99994,2020-10-31,194151.131458366
ZSFH,99994,2020-09-30,191196.547871641
ZSFH,99994,2020-08-31,188118.538689089
ZSFH,99994,2020-07-31,185776.528891084
ZSFH,99994,2020-06-30,184338.434942574
ZSFH,99994,2020-05-31,183403.830948028
ZSFH,99994,2020-04-30,182274.571810171
ZSFH,99994,2020-03-31,181145.991272325
ZSFH,99994,2020-02-29,180391.505005901
ZSFH,99994,2020-01-31,179576.041864296
ZSFH,99994,2019-12-31,178111.538566844
ZSFH,99994,2019-11-30,175905.762560458
ZSFH,99994,2019-10-31,173815.94258644
ZSFH,99994,2019-09-30,171946.238323844
ZSFH,99994,2019-08-31,170915.492108497
ZSFH,99994,2019-07-31,169889.728247224
ZSFH,99994,2019-06-30,169106.612195686
ZSFH,99994,2019-05-31,168077.175609614
ZSFH,99994,2019-04-30,167112.944416984
ZSFH,99994,2019-03-31,166268.448043119
ZSFH,99994,2019-02-28,165851.657947545
ZSFH,99994,2019-01-31,165646.904976788
ZSFH,99994,2018-12-31,165040.957251032
ZSFH,99994,2018-11-30,164053.49813696
ZSFH,99994,2018-10-31,163242.729329645
ZSFH,99994,2018-09-30,162798.474159661
ZSFH,99994,2018-08-31,161965.490101895
ZSFH,99994,2018-07-31,160877.957603626
ZSFH,99994,2018-06-30,159799.057403959
ZSFH,99994,2018-05-31,159041.170461678
ZSFH,99994,2018-04-30,158147.524741342
ZSFH,99994,2018-03-31,157222.098480271
ZSFH,99994,2018-02-28,156070.493514634
ZSFH,99994,2018-01-31,155202.893625331
ZSFH,99994,2017-12-31,154212.373456161
ZSFH,99994,2017-11-30,153325.944662966
ZSFH,99994,2017-10-31,152456.320075183
ZSFH,99994,2017-09-30,151804.755700838
ZSFH,99994,2017-08-31,151345.19836753
ZSFH,99994,2017-07-31,150700.842429836
ZSFH,99994,2017-06-30,149747.028986903
ZSFH,99994,2017-05-31,148766.615775727
ZSFH,99994,2017-04-30,147810.683494728
ZSFH,99994,2017-03-31,147155.805583685
ZSFH,99994,2017-02-28,146491.436262669
ZSFH,99994,2017-01-31,145524.089388164
ZSFH,99994,2016-12-31,144037.026167366
ZSFH,99994,2016-11-30,142404.006029907
ZSFH,99994,2016-10-31,140996.982367782
ZSFH,99994,2016-09-30,139957.558839812
ZSFH,99994,2016-08-31,139254.438734927
ZSFH,99994,2016-07-31,138745.568653563
ZSFH,99994,2016-06-30,138375.9160079
ZSFH,99994,2016-05-31,137903.786878718
ZSFH,99994,2016-04-30,137639.872539021
ZSFH,99994,2016-03-31,137451.34095756
ZSFH,99994,2016-02-29,137136.474642118
ZSFH,99994,2016-01-31,136475.653210511
ZSFH,99994,2015-12-31,136044.020150942
ZSFH,99994,2015-11-30,135638.746247704
ZSFH,99994,2015-10-31,135185.247787657
ZSFH,99994,2015-09-30,134276.78333757
ZSFH,99994,2015-08-31,133546.015093083
ZSFH,99994,2015-07-31,133200.703184185
ZSFH,99994,2015-06-30,132564.681963184
ZSFH,99994,2015-05-31,131599.094610509
ZSFH,99994,2015-04-30,130296.186297318
ZSFH,99994,2015-03-31,129237.251360924
ZSFH,99994,2015-02-28,128896.388242692
ZSFH,99994,2015-01-31,128837.197717968
ZSFH,99994,2014-12-31,129184.342858436
ZSFH,99994,2014-11-30,129297.596204303
ZSFH,99994,2014-10-31,129203.886280807
ZSFH,99994,2014-09-30,128863.929267141
ZSFH,99994,2014-08-31,128191.613427492
ZSFH,99994,2014-07-31,127633.877430001
ZSFH,99994,2014-06-30,126904.823580825
ZSFH,99994,2014-05-31,126509.014730086
ZSFH,99994,2014-04-30,126104.901780691
ZSFH,99994,2014-03-31,125908.801417864
ZSFH,99994,2014-02-28,126014.381013036
ZSFH,99994,2014-01-31,126639.934305129
ZSFH,99994,2013-12-31,128155.307279886
ZSFH,99994,2013-11-30,129582.28079038
ZSFH,99994,2013-10-31,130490.316574027
ZSFH,99994,2013-09-30,130535.110783676
ZSFH,99994,2013-08-31,130277.432399664
ZSFH,99994,2013-07-31,129926.417775284
ZSFH,99994,2013-06-30,129700.874046467
ZSFH,99994,2013-05-31,129313.494117627
ZSFH,99994,2013-04-30,128920.60778785
ZSFH,99994,2013-03-31,128481.233216559
ZSFH,99994,2013-02-28,128054.374548179
ZSFH,99994,2013-01-31,128329.220463897
ZSFH,99994,2012-12-31,129142.445551811
ZSFH,99994,2012-11-30,130303.988124994
ZSFH,99994,2012-10-31,131160.538467661
ZSFH,99994,2012-09-30,131927.165725283
ZSFH,99994,2012-08-31,132568.293036451
ZSFH,99994,2012-07-31,132964.406112175
ZSFH,99994,2012-06-30,132548.676478157
ZSFH,99994,2012-05-31,131511.991658004
ZSFH,99994,2012-04-30,130248.634181614
ZSFH,99994,2012-03-31,129210.282870576
ZSFH,99994,2012-02-29,128912.752915614
ZSFH,99994,2012-01-31,128599.671047354
ZSFH,99994,2011-12-31,128409.349525453
ZSFH,99994,2011-11-30,127908.521787351
ZSFH,99994,2011-10-31,127732.574706637
ZSFH,99994,2011-09-30,127740.647348799
ZSFH,99994,2011-08-31,127956.419134334
ZSFH,99994,2011-07-31,128269.44435417
ZSFH,99994,2011-06-30,128408.81738716
ZSFH,99994,2011-05-31,128679.240093766
ZSFH,99994,2011-04-30,129005.192021686
ZSFH,99994,2011-03-31,129268.096404089
ZSFH,99994,2011-02-28,128496.240063425
ZSFH,99994,2011-01-31,127848.549038792
ZSFH,99994,2010-12-31,127484.25404097
ZSFH,99994,2010-11-30,128115.441637654
ZSFH,99994,2010-10-31,128689.964562903
ZSFH,99994,2010-09-30,129307.575960508
ZSFH,99994,2010-08-31,130240.364025323
ZSFH,99994,2010-07-31,131520.654543408
ZSFH,99994,2010-06-30,134475.633243964
ZSFH,99994,2010-05-31,136942.140762893
ZSFH,99994,2010-04-30,138988.237346251
ZSFH,99994,2010-03-31,139195.748696305
ZSFH,99994,2010-02-28,139444.606972467
ZSFH,99994,2010-01-31,139764.533400794
ZSFH,99994,2009-12-31,140245.994177233
ZSFH,99994,2009-11-30,140955.137521173
ZSFH,99994,2009-10-31,141745.58526574
ZSFH,99994,2009-09-30,142704.616195294
ZSFH,99994,2009-08-31,143636.700388174
ZSFH,99994,2009-07-31,144716.231862745
ZSFH,99994,2009-06-30,145708.582456394
ZSFH,99994,2009-05-31,146740.402402976
ZSFH,99994,2009-04-30,147432.026642115
ZSFH,99994,2009-03-31,147849.980189716
ZSFH,99994,2009-02-28,147964.885150449
ZSFH,99994,2009-01-31,148008.195345559
ZSFH,99994,2008-12-31,127405.0
ZSFH,99994,2008-11-30,128083.0
ZSFH,99994,2008-10-31,128783.0
ZSFH,99994,2008-09-30,129447.0
ZSFH,99994,2008-08-31,130054.0
ZSFH,99994,2008-07-31,130547.0
ZSFH,99994,2008-06-30,131151.0
ZSFH,99994,2008-05-31,131488.0
ZSFH,99994,2008-04-30,131702.0
ZSFH,99994,2008-03-31,131850.0
ZSFH,99994,2008-02-29,132005.0
ZSFH,99994,2008-01-31,132078.0
ZSFH,99994,2007-12-31,131868.0
ZSFH,99994,2007-11-30,131539.0
ZSFH,99994,2007-10-31,131147.0
ZSFH,99994,2007-09-30,130545.0
ZSFH,99994,2007-08-31,129793.0
ZSFH,99994,2007-07-31,128936.0
ZSFH,99994,2007-06-30,128428.0
ZSFH,99994,2007-05-31,127890.0
ZSFH,99994,2007-04-30,127495.0
ZSFH,99994,2007-03-31,127082.0
ZSFH,99994,2007-02-28,126657.0
ZSFH,99994,2007-01-31,126161.0
ZSFH,99994,2006-12-31,125313.0
ZSFH,99994,2006-11-30,124586.0
ZSFH,99994,2006-10-31,123744.0
ZSFH,99994,2006-09-30,122942.0
ZSFH,99994,2006-08-31,122222.0
ZSFH,99994,2006-07-31,121398.0
ZSFH,99994,2006-06-30,120605.0
ZSFH,99994,2006-05-31,119228.0
ZSFH,99994,2006-04-30,117762.0
ZSFH,99994,2006-03-31,116011.0
ZSFH,99994,2006-02-28,114502.0
ZSFH,99994,2006-01-31,112990.0
ZSFH,99994,2005-12-31,111756.0
ZSFH,99994,2005-11-30,110480.0
ZSFH,99994,2005-10-31,109252.0
ZSFH,99994,2005-09-30,108024.0
ZSFH,99994,2005-08-31,106766.0
ZSFH,99994,2005-07-31,105582.0
ZSFH,99994,2005-06-30,104202.0
ZSFH,99994,2005-05-31,103217.0
ZSFH,99994,2005-04-30,102650.0
ZSFH,99994,2005-03-31,102465.0
ZSFH,99993,2024-07-31,260596.801622587
ZSFH,99993,2024-06-30,259788.081112758
ZSFH,99993,2024-05-31,258719.306274714
ZSFH,99993,2024-04-30,257972.574533853
ZSFH,99993,2024-03-31,257063.630337527
ZSFH,99993,2024-02-29,257956.628156563
ZSFH,99993,2024-01-31,259434.318879813
ZSFH,99993,2023-12-31,261300.401382423
ZSFH,99993,2023-11-30,261984.824483351
ZSFH,99993,2023-10-31,262205.101554159
ZSFH,99993,2023-09-30,263560.989927636
ZSFH,99993,2023-08-31,265397.780988823
ZSFH,99993,2023-07-31,266371.582314619
ZSFH,99993,2023-06-30,266482.842058376
ZSFH,99993,2023-05-31,265483.498110332
ZSFH,99993,2023-04-30,264779.682450991
ZSFH,99993,2023-03-31,263985.686360379
ZSFH,99993,2023-02-28,264681.656431925
ZSFH,99993,2023-01-31,265376.313341113
ZSFH,99993,2022-12-31,265983.771510638
ZSFH,99993,2022-11-30,265358.207256142
ZSFH,99993,2022-10-31,264695.634903629
ZSFH,99993,2022-09-30,264570.079004378
ZSFH,99993,2022-08-31,265037.572532268
ZSFH,99993,2022-07-31,265047.254431831
ZSFH,99993,2022-06-30,263084.816313669
ZSFH,99993,2022-05-31,259353.128135435
ZSFH,99993,2022-04-30,254909.864728108
ZSFH,99993,2022-03-31,250859.256139791
ZSFH,99993,2022-02-28,247242.858999469
ZSFH,99993,2022-01-31,244216.663368456
ZSFH,99993,2021-12-31,241286.605029355
ZSFH,99993,2021-11-30,238843.143019733
ZSFH,99993,2021-10-31,237384.621682432
ZSFH,99993,2021-09-30,236633.311260257
ZSFH,99993,2021-08-31,235372.178022602
ZSFH,99993,2021-07-31,232936.54346524
ZSFH,99993,2021-06-30,228746.727526637
ZSFH,99993,2021-05-31,224157.115127904
ZSFH,99993,2021-04-30,219363.087597816
ZSFH,99993,2021-03-31,215159.924796636
ZSFH,99993,2021-02-28,211584.457439085
ZSFH,99993,2021-01-31,208205.037722048
ZSFH,99993,2020-12-31,204468.34653092
ZSFH,99993,2020-11-30,200622.406196359
ZSFH,99993,2020-10-31,196478.016518455
ZSFH,99993,2020-09-30,192918.340883347
ZSFH,99993,2020-08-31,189512.49192031
ZSFH,99993,2020-07-31,187271.337198312
ZSFH,99993,2020-06-30,185948.811515669
ZSFH,99993,2020-05-31,184849.286546893
ZSFH,99993,2020-04-30,183712.853941762
ZSFH,99993,2020-03-31,182568.358563529
ZSFH,99993,2020-02-29,181347.41123287
ZSFH,99993,2020-01-31,179258.370715502
ZSFH,99993,2019-12-31,176849.476941558
ZSFH,99993,2019-11-30,174548.160015204
ZSFH,99993,2019-10-31,173082.391444193
ZSFH,99993,2019-09-30,171738.186958582
ZSFH,99993,2019-08-31,170831.163204291
ZSFH,99993,2019-07-31,169733.680108564
ZSFH,99993,2019-06-30,169121.875296281
ZSFH,99993,2019-05-31,168561.738144353
ZSFH,99993,2019-04-30,168227.774417
ZSFH,99993,2019-03-31,167602.048062722
ZSFH,99993,2019-02-28,166888.528019369
ZSFH,99993,2019-01-31,166268.730033751
ZSFH,99993,2018-12-31,165461.788386589
ZSFH,99993,2018-11-30,164530.624508268
ZSFH,99993,2018-10-31,163473.558466082
ZSFH,99993,2018-09-30,162659.787939698
ZSFH,99993,2018-08-31,161335.884145494
ZSFH,99993,2018-07-31,160454.15940003
ZSFH,99993,2018-06-30,159778.40802642
ZSFH,99993,2018-05-31,159722.347310808
ZSFH,99993,2018-04-30,159056.935947606
ZSFH,99993,2018-03-31,158490.785484214
ZSFH,99993,2018-02-28,157763.737577831
ZSFH,99993,2018-01-31,157457.223511949
ZSFH,99993,2017-12-31,156672.651799521
ZSFH,99993,2017-11-30,155936.886923213
ZSFH,99993,2017-10-31,155345.203946414
ZSFH,99993,2017-09-30,155031.777923358
ZSFH,99993,2017-08-31,154711.889051798
ZSFH,99993,2017-07-31,154357.846512239
ZSFH,99993,2017-06-30,154127.244613233
ZSFH,99993,2017-05-31,154234.42081128
ZSFH,99993,2017-04-30,154015.72989248
ZSFH,99993,2017-03-31,153499.878598959
ZSFH,99993,2017-02-28,152793.252744794
ZSFH,99993,2017-01-31,152105.482335962
ZSFH,99993,2016-12-31,151061.934026965
ZSFH,99993,2016-11-30,149861.549988908
ZSFH,99993,2016-10-31,148533.500385371
ZSFH,99993,2016-09-30,147433.656492566
ZSFH,99993,2016-08-31,146589.523997748
ZSFH,99993,2016-07-31,145704.669983909
ZSFH,99993,2016-06-30,144598.765129628
ZSFH,99993,2016-05-31,143206.314701618
ZSFH,99993,2016-04-30,142244.92652971
ZSFH,99993,2016-03-31,141749.425355043
ZSFH,99993,2016-02-29,141169.48239589
ZSFH,99993,2016-01-31,140052.280488155
ZSFH,99993,2015-12-31,139012.905418926
ZSFH,99993,2015-11-30,138054.710691585
ZSFH,99993,2015-10-31,137653.885492947
ZSFH,99993,2015-09-30,137137.860838374
ZSFH,99993,2015-08-31,136862.577461507
ZSFH,99993,2015-07-31,136385.418398063
ZSFH,99993,2015-06-30,135643.203052476
ZSFH,99993,2015-05-31,134755.413809421
ZSFH,99993,2015-04-30,133867.927441331
ZSFH,99993,2015-03-31,133219.393508324
ZSFH,99993,2015-02-28,132993.729295473
ZSFH,99993,2015-01-31,132785.123249321
ZSFH,99993,2014-12-31,132517.394686009
ZSFH,99993,2014-11-30,132341.603957743
ZSFH,99993,2014-10-31,132131.096507143
ZSFH,99993,2014-09-30,132129.379297095
ZSFH,99993,2014-08-31,131591.823212906
ZSFH,99993,2014-07-31,131144.931612819
ZSFH,99993,2014-06-30,130399.856978951
ZSFH,99993,2014-05-31,129651.514792339
ZSFH,99993,2014-04-30,128700.75239882
ZSFH,99993,2014-03-31,127658.542860183
ZSFH,99993,2014-02-28,126902.072404569
ZSFH,99993,2014-01-31,126618.544226055
ZSFH,99993,2013-12-31,127462.181067327
ZSFH,99993,2013-11-30,128309.217768778
ZSFH,99993,2013-10-31,128558.514618937
ZSFH,99993,2013-09-30,127832.148383449
ZSFH,99993,2013-08-31,127113.550673546
ZSFH,99993,2013-07-31,126429.976697379
ZSFH,99993,2013-06-30,125801.399964582
ZSFH,99993,2013-05-31,124868.750462257
ZSFH,99993,2013-04-30,123699.924151291
ZSFH,99993,2013-03-31,122746.135540157
ZSFH,99993,2013-02-28,122246.381233074
ZSFH,99993,2013-01-31,122761.974706269
ZSFH,99993,2012-12-31,123806.351888038
ZSFH,99993,2012-11-30,124965.097945494
ZSFH,99993,2012-10-31,125590.315220468
ZSFH,99993,2012-09-30,125809.367579626
ZSFH,99993,2012-08-31,125820.481660991
ZSFH,99993,2012-07-31,125933.075519293
ZSFH,99993,2012-06-30,125636.546901031
ZSFH,99993,2012-05-31,124522.156354268
ZSFH,99993,2012-04-30,122929.478194329
ZSFH,99993,2012-03-31,121727.693970143
ZSFH,99993,2012-02-29,122126.124407237
ZSFH,99993,2012-01-31,122570.679541117
ZSFH,99993,2011-12-31,122937.487100471
ZSFH,99993,2011-11-30,122189.598062163
ZSFH,99993,2011-10-31,121896.431665067
ZSFH,99993,2011-09-30,121813.964148707
ZSFH,99993,2011-08-31,122030.819538214
ZSFH,99993,2011-07-31,122492.122947875
ZSFH,99993,2011-06-30,122746.936046217
ZSFH,99993,2011-05-31,123064.402971285
ZSFH,99993,2011-04-30,123050.325865709
ZSFH,99993,2011-03-31,122533.475160867
ZSFH,99993,2011-02-28,119912.716678669
ZSFH,99993,2011-01-31,117708.634544144
ZSFH,99993,2010-12-31,116145.246794178
ZSFH,99993,2010-11-30,116734.098700328
ZSFH,99993,2010-10-31,117092.61332923
ZSFH,99993,2010-09-30,117253.668613179
ZSFH,99993,2010-08-31,117524.707915936
ZSFH,99993,2010-07-31,118021.046299657
ZSFH,99993,2010-06-30,118761.465655029
ZSFH,99993,2010-05-31,119454.15073955
ZSFH,99993,2010-04-30,119609.712040306
ZSFH,99993,2010-03-31,119711.263912878
ZSFH,99993,2010-02-28,119646.417920433
ZSFH,99993,2010-01-31,120021.197292276
ZSFH,99993,2009-12-31,120498.443469897
ZSFH,99993,2009-11-30,121226.062693764
ZSFH,99993,2009-10-31,121964.404198167
ZSFH,99993,2009-09-30,122874.869502261
ZSFH,99993,2009-08-31,124126.619043218
ZSFH,99993,2009-07-31,125744.798402518
ZSFH,99993,2009-06-30,127394.013916859
ZSFH,99993,2009-05-31,128879.716616792
ZSFH,99993,2009-04-30,129951.750618197
ZSFH,99993,2009-03-31,130436.546463447
ZSFH,99993,2009-02-28,130534.139794591
ZSFH,99993,2009-01-31,130290.652620324
ZSFH,99993,2008-12-31,134659.0
ZSFH,99993,2008-11-30,135676.0
ZSFH,99993,2008-10-31,136626.0
ZSFH,99993,2008-09-30,137710.0
ZSFH,99993,2008-08-31,138827.0
ZSFH,99993,2008-07-31,139908.0
ZSFH,99993,2008-06-30,140887.0
ZSFH,99993,2008-05-31,141452.0
ZSFH,99993,2008-04-30,141981.0
ZSFH,99993,2008-03-31,142351.0
ZSFH,99993,2008-02-29,142400.0
ZSFH,99993,2008-01-31,142101.0
ZSFH,99993,2007-12-31,141773.0
ZSFH,99993,2007-11-30,141539.0
ZSFH,99993,2007-10-31,141602.0
ZSFH,99993,2007-09-30,141214.0
ZSFH,99993,2007-08-31,140509.0
ZSFH,99993,2007-07-31,139497.0
ZSFH,99993,2007-06-30,138575.0
ZSFH,99993,2007-05-31,137882.0
ZSFH,99993,2007-04-30,137092.0
ZSFH,99993,2007-03-31,136446.0
ZSFH,99993,2007-02-28,135582.0
ZSFH,99993,2007-01-31,134898.0
ZSFH,99993,2006-12-31,133945.0
ZSFH,99993,2006-11-30,133367.0
ZSFH,99993,2006-10-31,132562.0
ZSFH,99993,2006-09-30,131874.0
ZSFH,99993,2006-08-31,131239.0
ZSFH,99993,2006-07-31,130857.0
ZSFH,99993,2006-06-30,129576.0
ZSFH,99993,2006-05-31,127949.0
ZSFH,99993,2006-04-30,125922.0
ZSFH,99993,2006-03-31,124547.0
ZSFH,99993,2006-02-28,123276.0
ZSFH,99993,2006-01-31,121987.0
ZSFH,99993,2005-12-31,120785.0
ZSFH,99993,2005-11-30,119257.0
ZSFH,99993,2005-10-31,117736.0
ZSFH,99993,2005-09-30,116243.0
ZSFH,99993,2005-08-31,114793.0
ZSFH,99993,2005-07-31,113267.0
ZSFH,99993,2005-06-30,112289.0
ZSFH,99993,2005-05-31,111487.0
ZSFH,99993,2005-04-30,111443.0
ZSFH,99993,2005-03-31,110884.0
ZSFH,99992,2024-07-31,365599.692484708
ZSFH,99992,2024-06-30,364821.5680893
ZSFH,99992,2024-05-31,363637.321249962
ZSFH,99992,2024-04-30,361922.588729872
ZSFH,99992,2024-03-31,360672.801762879
ZSFH,99992,2024-02-29,359821.57552088
ZSFH,99992,2024-01-31,359578.753562922
ZSFH,99992,2023-12-31,359293.687569805
ZSFH,99992,2023-11-30,359346.708715432
ZSFH,99992,2023-10-31,359219.530273663
ZSFH,99992,2023-09-30,359037.131589787
ZSFH,99992,2023-08-31,358597.080581251
ZSFH,99992,2023-07-31,357774.180182097
ZSFH,99992,2023-06-30,356663.877300918
ZSFH,99992,2023-05-31,354884.63224059
ZSFH,99992,2023-04-30,353519.637922591
ZSFH,99992,2023-03-31,352565.518079838
ZSFH,99992,2023-02-28,352860.666585869
ZSFH,99992,2023-01-31,354261.069765265
ZSFH,99992,2022-12-31,356211.43126928
ZSFH,99992,2022-11-30,357471.120745492
ZSFH,99992,2022-10-31,358374.326282873
ZSFH,99992,2022-09-30,359670.082542911
ZSFH,99992,2022-08-31,361826.634655612
ZSFH,99992,2022-07-31,362601.077170001
ZSFH,99992,2022-06-30,361207.399390864
ZSFH,99992,2022-05-31,357582.110348572
ZSFH,99992,2022-04-30,353090.91391851
ZSFH,99992,2022-03-31,348081.349468583
ZSFH,99992,2022-02-28,342946.905151546
ZSFH,99992,2022-01-31,337750.410726766
ZSFH,99992,2021-12-31,332729.968466012
ZSFH,99992,2021-11-30,327866.05697938
ZSFH,99992,2021-10-31,323092.994575346
ZSFH,99992,2021-09-30,318890.052399453
ZSFH,99992,2021-08-31,314694.966207428
ZSFH,99992,2021-07-31,310375.095830258
ZSFH,99992,2021-06-30,304958.23356408
ZSFH,99992,2021-05-31,299175.216716703
ZSFH,99992,2021-04-30,292465.084229324
ZSFH,99992,2021-03-31,285917.19994736
ZSFH,99992,2021-02-28,279705.236540612
ZSFH,99992,2021-01-31,274487.13724578
ZSFH,99992,2020-12-31,269778.561295489
ZSFH,99992,2020-11-30,265366.850378118
ZSFH,99992,2020-10-31,260795.596603004
ZSFH,99992,2020-09-30,256489.99821273
ZSFH,99992,2020-08-31,252186.247666835
ZSFH,99992,2020-07-31,249185.433135026
ZSFH,99992,2020-06-30,246970.508714136
ZSFH,99992,2020-05-31,245245.91468355
ZSFH,99992,2020-04-30,243009.016047624
ZSFH,99992,2020-03-31,240789.161887997
ZSFH,99992,2020-02-29,239080.610589436
ZSFH,99992,2020-01-31,237612.796865418
ZSFH,99992,2019-12-31,235905.111706793
ZSFH,99992,2019-11-30,233959.528456947
ZSFH,99992,2019-10-31,232232.088968726
ZSFH,99992,2019-09-30,230747.280512606
ZSFH,99992,2019-08-31,229183.150161017
ZSFH,99992,2019-07-31,227468.62772006
ZSFH,99992,2019-06-30,225983.15553113
ZSFH,99992,2019-05-31,224685.867318571
ZSFH,99992,2019-04-30,223097.724357871
ZSFH,99992,2019-03-31,221002.267560642
ZSFH,99992,2019-02-28,218851.08659705
ZSFH,99992,2019-01-31,217315.933626291
ZSFH,99992,2018-12-31,216110.36911766
ZSFH,99992,2018-11-30,215103.561318812
ZSFH,99992,2018-10-31,214103.285306489
ZSFH,99992,2018-09-30,213291.075086466
ZSFH,99992,2018-08-31,211940.266767016
ZSFH,99992,2018-07-31,210288.049727286
ZSFH,99992,2018-06-30,208159.324016255
ZSFH,99992,2018-05-31,206109.964893368
ZSFH,99992,2018-04-30,203450.55406073
ZSFH,99992,2018-03-31,200805.518108073
ZSFH,99992,2018-02-28,198299.606023648
ZSFH,99992,2018-01-31,196513.789341509
ZSFH,99992,2017-12-31,194757.250416697
ZSFH,99992,2017-11-30,193065.734073834
ZSFH,99992,2017-10-31,191506.067081838
ZSFH,99992,2017-09-30,190449.339627449
ZSFH,99992,2017-08-31,189411.928204984
ZSFH,99992,2017-07-31,188537.791280023
ZSFH,99992,2017-06-30,187789.13267362
ZSFH,99992,2017-05-31,187002.12986795
ZSFH,99992,2017-04-30,185859.652153887
ZSFH,99992,2017-03-31,184353.999989195
ZSFH,99992,2017-02-28,183172.12229589
ZSFH,99992,2017-01-31,182424.54872471
ZSFH,99992,2016-12-31,181643.647303898
ZSFH,99992,2016-11-30,180724.878818956
ZSFH,99992,2016-10-31,180062.235288916
ZSFH,99992,2016-09-30,180340.532861632
ZSFH,99992,2016-08-31,181219.833748965
ZSFH,99992,2016-07-31,182239.962965194
ZSFH,99992,2016-06-30,182821.322660075
ZSFH,99992,2016-05-31,182987.610345138
ZSFH,99992,2016-04-30,182518.912855265
ZSFH,99992,2016-03-31,181721.655604144
ZSFH,99992,2016-02-29,180270.545475997
ZSFH,99992,2016-01-31,178715.977816167
ZSFH,99992,2015-12-31,176800.69545763
ZSFH,99992,2015-11-30,175040.197738225
ZSFH,99992,2015-10-31,173542.93851873
ZSFH,99992,2015-09-30,172890.856196034
ZSFH,99992,2015-08-31,172661.125426516
ZSFH,99992,2015-07-31,172273.509545729
ZSFH,99992,2015-06-30,171100.493659113
ZSFH,99992,2015-05-31,169674.731036433
ZSFH,99992,2015-04-30,167888.075282394
ZSFH,99992,2015-03-31,166457.855114154
ZSFH,99992,2015-02-28,165632.39922077
ZSFH,99992,2015-01-31,165733.993308347
ZSFH,99992,2014-12-31,165838.202570974
ZSFH,99992,2014-11-30,166142.791467398
ZSFH,99992,2014-10-31,166669.061244591
ZSFH,99992,2014-09-30,168268.610999849
ZSFH,99992,2014-08-31,169488.386643645
ZSFH,99992,2014-07-31,170397.773064454
ZSFH,99992,2014-06-30,170186.227988353
ZSFH,99992,2014-05-31,169582.668205202
ZSFH,99992,2014-04-30,168215.313205045
ZSFH,99992,2014-03-31,167124.366841481
ZSFH,99992,2014-02-28,166391.560876187
ZSFH,99992,2014-01-31,166496.948177751
ZSFH,99992,2013-12-31,166820.662157081
ZSFH,99992,2013-11-30,167229.355003319
ZSFH,99992,2013-10-31,167339.609160664
ZSFH,99992,2013-09-30,167954.94389555
ZSFH,99992,2013-08-31,168777.250678931
ZSFH,99992,2013-07-31,169613.963118204
ZSFH,99992,2013-06-30,169681.735542856
ZSFH,99992,2013-05-31,169063.019889698
ZSFH,99992,2013-04-30,167739.306759374
ZSFH,99992,2013-03-31,166444.790110404
ZSFH,99992,2013-02-28,165773.052241304
ZSFH,99992,2013-01-31,166045.113068857
ZSFH,99992,2012-12-31,166371.328336345
ZSFH,99992,2012-11-30,166347.582186796
ZSFH,99992,2012-10-31,166136.317799083
ZSFH,99992,2012-09-30,166815.809237548
ZSFH,99992,2012-08-31,167579.030894097
ZSFH,99992,2012-07-31,168280.579917468
ZSFH,99992,2012-06-30,168095.001975722
ZSFH,99992,2012-05-31,167751.373256836
ZSFH,99992,2012-04-30,166432.098001738
ZSFH,99992,2012-03-31,164889.019436603
ZSFH,99992,2012-02-29,163568.288373187
ZSFH,99992,2012-01-31,163343.09897513
ZSFH,99992,2011-12-31,163188.789005096
ZSFH,99992,2011-11-30,163019.755076999
ZSFH,99992,2011-10-31,162953.411679285
ZSFH,99992,2011-09-30,163011.434301654
ZSFH,99992,2011-08-31,163192.753697183
ZSFH,99992,2011-07-31,163512.55669655
ZSFH,99992,2011-06-30,163975.310599186
ZSFH,99992,2011-05-31,164954.362014003
ZSFH,99992,2011-04-30,166475.291162504
ZSFH,99992,2011-03-31,167849.960562182
